item_id,order_id,product_id,quantity,unit_price
2713,1172,138,1,69.92
2714,1173,69,2,134.05
2715,1173,118,1,51.5
2716,1173,91,4,72.52
2717,1174,103,5,160.48
2718,1174,87,-3,77.96
2719,1174,141,4,1059.29
2720,1175,132,3,601.45
2721,1175,96,2,65.47
2722,1175,4,2,36.63
2723,1175,112,2,176.18
2724,1176,73,4,86.34
2725,1177,152,4,84.62
2726,1178,127,1,88.09
2727,1178,68,1,121.71
2728,1178,114,2,106.24
2729,1178,152,5,88.53
2730,1179,46,3,67.54
2731,1180,98,-4,141.44
2732,1180,58,5,137.55
2733,1180,149,3,817.33
2734,1180,139,5,1250.22
2735,1181,65,1,15.41
2736,1181,173,4,230.45
2737,1182,47,1,16.53
2738,1182,189,1,202.39
2739,1182,92,3,177.32
2740,1182,118,1,55.38
2741,1183,82,3,1340.1
2742,1183,24,2,88.3
2743,1183,163,5,22.23
2744,1183,184,2,7.5
2745,1184,61,1,108.37
2746,1184,132,1,578.07
2747,1184,119,2,128.93
2748,1184,25,5,27.5
2749,1185,144,5,57.62
2750,1185,35,2,371.21
2751,1185,200,1,187.6
2752,1185,15,5,406.95
2753,1186,39,4,20.66
2754,1186,97,-4,1218.04
2755,1186,127,5,86.21
2756,1186,189,2,202.99
2757,1187,169,2,444.27
2758,1187,143,5,213.74
2759,1188,23,2,204.26
2760,1188,110,4,389.4
2761,1188,199,2,101.01
2762,1189,25,5,27.71
2763,1189,136,2,212.92
2764,1190,103,3,161.43
2765,1190,51,5,75.15
2766,1191,161,1,33.78
2767,1191,188,1,277.64
2768,1191,169,1,429.55
2769,1192,3,4,1314.64
2770,1192,21,1,67.75
2771,1192,47,1,15.23
2772,1192,111,4,27.82
2773,1193,117,1,180.08
2774,1194,135,2,46.68
2775,1194,200,1,185.74
2776,1195,14,2,164.93
2777,1195,78,5,148.03
2778,1196,51,5,77.05
2779,1196,190,4,102.59
2780,1196,36,3,341.68
2781,1197,24,2,90.41
2782,1197,35,3,375.9
2783,1197,193,3,59.02
2784,1197,100,2,150.0
2785,1198,28,2,215.1
2786,1199,34,4,67.45
2787,1199,51,5,76.45
2788,1199,9,5,1111.66
2789,1199,8,5,350.7
2790,1200,122,-4,191.47
2791,1200,181,5,33.92
2792,1200,81,3,34.75
2793,1200,134,5,56.85
2794,1201,149,4,771.69
2795,1201,36,5,317.09
2796,1201,11,2,338.05
2797,1202,154,2,39.92
2798,1203,11,2,289.61
2799,1203,28,5,198.83
2800,1204,191,5,259.5
2801,1204,96,5,69.51
2802,1204,125,4,346.12
2803,1204,116,4,1404.69
2804,1205,91,1,64.43
2805,1205,132,1,623.79
2806,1205,191,3,266.21
2807,1206,108,3,100.82
2808,1206,12,2,12.11
2809,1207,141,4,1054.15
2810,1207,198,-4,55.83
2811,1208,99,5,258.28
2812,1211,105,5,156.58
2813,1211,135,3,45.12
2814,1211,65,4,16.55
2815,1212,92,2,178.93
2816,1213,125,4,318.17
2817,1213,87,-2,78.08
2818,1213,23,4,177.6
2819,1214,140,2,91.94
2820,1214,71,1,546.63
2821,1214,113,5,307.56
2822,1214,73,1,86.75
2823,1215,156,1,263.62
2824,1215,168,5,65.42
2825,1216,69,4,119.06
2826,1217,2,1,31.01
2827,1217,187,2,362.86
2828,1217,136,1,211.43
2829,1218,132,4,581.4
2830,1218,21,2,76.41
2831,1219,139,1,1263.42
2832,1219,184,4,7.08
2833,1219,112,3,177.87
2834,1220,47,4,15.48
2835,1220,197,2,54.29
2836,1220,54,4,423.28
2837,1221,121,1,59.46
2838,1221,190,2,106.78
2839,1221,198,2,55.89
2840,1222,54,-4,416.31
2841,1222,189,5,184.94
2842,1222,143,3,240.1
2843,1222,90,2,127.36
2844,1223,92,4,170.62
2845,1223,174,2,55.74
2846,1223,53,1,84.58
2847,1223,61,1,98.82
2848,1224,41,1,276.36
2849,1224,22,1,19.86
2850,1224,18,5,182.04
2851,1225,158,3,1082.64
2852,1225,92,5,184.51
2853,1226,24,2,84.26
2854,1226,23,4,207.73
2855,1226,109,1,105.75
2856,1227,196,4,80.08
2857,1227,48,4,228.48
2858,1228,5,2,469.58
2859,1228,111,4,30.61
2860,1228,2,3,27.97
2861,1229,169,5,427.27
2862,1229,7,3,95.27
2863,1230,181,1,33.58
2864,1231,96,2,67.48
2865,1231,5,3,441.91
2866,1231,72,2,42.74
2867,1232,100,5,145.34
2868,1232,117,4,188.08
2869,1232,195,3,382.34
2870,1233,125,4,337.44
2871,1233,179,5,80.14
2872,1234,5,5,402.48
2873,1235,84,4,199.19
2874,1235,145,2,31.62
2875,1235,192,-4,171.41
2876,1235,116,2,1372.67
2877,1236,101,5,115.07
2878,1236,67,1,26.82
2879,1236,187,4,416.04
2880,1237,61,2,100.32
2881,1237,15,5,384.87
2882,1237,126,3,53.75
2883,1237,133,5,134.99
2884,1238,85,-3,394.85
2885,1238,1,1,98.95
2886,1239,168,4,60.22
2887,1239,8,5,371.33
2888,1239,153,1,337.14
2889,1240,101,-1,117.26
2890,1240,22,3,18.21
2891,1241,1,3,87.23
2892,1241,27,5,13.83
2893,1242,18,3,172.49
2894,1243,132,5,577.21
2895,1244,160,3,280.98
2896,1244,163,2,24.28
2897,1244,61,3,111.27
2898,1245,130,3,703.27
2899,1245,71,3,482.37
2900,1246,84,4,183.26
2901,1247,187,2,410.59
2902,1247,153,3,380.86
2903,1247,85,5,441.05
2904,1248,54,2,445.45
2905,1248,149,2,791.3
2906,1248,176,2,266.17
2907,1249,83,1,305.95
2908,1249,105,5,144.24
2909,1249,91,1,68.54
2910,1250,143,1,220.43
2911,1250,130,2,759.55
2912,1252,54,5,453.39
2913,1252,94,1,152.54
2914,1252,141,5,1075.96
2915,1253,31,3,136.39
2916,1255,51,1,77.28
2917,1255,121,2,59.07
2918,1256,115,2,64.24
2919,1256,173,1,249.87
2920,1256,132,4,615.54
2921,1257,118,5,54.61
2922,1257,51,4,84.02
2923,1258,164,3,52.43
2924,1258,7,3,99.13
2925,1259,125,1,334.57
2926,1259,60,1,432.84
2927,1259,121,3,65.99
2928,1260,141,4,953.28
2929,1260,33,5,418.65
2930,1260,138,4,67.83
2931,1261,86,2,243.4
2932,1261,132,3,607.66
2933,1262,191,3,252.49
2934,1262,83,3,339.2
2935,1262,109,3,115.1
2936,1262,117,2,191.52
2937,1263,161,2,34.05
2938,1263,73,1,81.09
2939,1263,105,-1,155.25
2940,1264,42,2,139.11
2941,1264,33,4,443.32
2942,1264,167,2,1014.94
2943,1265,49,5,131.96
2944,1265,14,2,165.48
2945,1265,171,3,84.19
2946,1265,56,2,528.56
2947,1266,191,3,249.23
2948,1266,78,5,145.34
2949,1266,134,1,53.49
2950,1267,42,5,133.9
2951,1267,27,3,14.04
2952,1268,20,3,532.21
2953,1268,61,5,103.39
2954,1268,65,1,14.98
2955,1268,187,3,397.03
2956,1269,17,5,163.9
2957,1269,66,5,90.67
2958,1269,24,3,95.23
2959,1270,185,5,85.31
2960,1270,133,4,136.02
2961,1271,161,3,32.71
2962,1271,3,3,1279.96
2963,1272,157,5,179.34
2964,1272,49,1,131.79
2965,1273,99,1,264.66
2966,1273,185,5,82.52
2967,1274,112,1,168.41
2968,1275,30,3,57.34
2969,1276,54,2,443.01
2970,1277,7,3,91.42
2971,1278,132,5,588.73
2972,1278,39,2,18.54
2973,1278,119,5,123.36
2974,1278,97,-3,1278.16
2975,1279,41,2,268.43
2976,1280,112,1,189.15
2977,1280,77,1,512.66
2978,1280,80,2,197.43
2979,1280,108,2,92.56
2980,1281,142,1,118.01
2981,1281,77,1,529.21
2982,1281,159,2,60.07
2983,1282,104,1,829.69
2984,1282,79,5,444.0
2985,1283,158,3,1106.68
2986,1283,61,3,96.15
2987,1283,199,5,97.61
2988,1284,127,5,81.68
2989,1285,10,1,90.59
2990,1285,186,2,1167.32
2991,1286,143,3,230.27
2992,1287,85,1,444.07
2993,1288,1,3,91.98
2994,1288,158,2,1208.72
2995,1288,181,1,37.13
2996,1289,117,5,169.49
2997,1289,56,3,529.41
2998,1289,8,2,369.09
2999,1289,184,1,6.95
3000,1290,94,-3,152.8
3001,1290,200,1,175.23
3002,1290,110,4,388.45
3003,1291,127,4,76.8
3004,1291,196,5,78.0
3005,1291,138,3,67.62
3006,1292,41,2,258.97
3007,1292,151,5,125.61
3008,1292,199,4,101.12
3009,1293,129,1,1131.73
3010,1293,38,4,398.55
3011,1293,198,5,57.17
3012,1294,123,1,549.03
3013,1295,1,1,91.27
3014,1295,123,5,555.63
3015,1295,31,4,138.82
3016,1296,196,4,86.2
3017,1297,97,1,1203.55
3018,1297,25,1,27.15
3019,1298,184,5,6.92
3020,1298,185,-2,89.62
3021,1298,143,5,249.19
3022,1298,47,3,17.09
3023,1300,88,5,305.64
3024,1300,46,5,68.76
3025,1301,104,1,839.41
3026,1301,100,2,148.31
3027,1302,73,3,87.61
3028,1302,190,4,108.63
3029,1303,67,4,27.93
3030,1303,167,1,979.77
3031,1303,89,3,72.13
3032,1303,81,-5,32.26
3033,1304,125,5,298.87
3034,1304,55,1,110.11
3035,1304,71,3,480.28
3036,1305,42,-4,140.14
3037,1306,35,4,328.62
3038,1307,98,4,150.24
3039,1307,24,3,86.52
3040,1308,77,2,480.07
3041,1308,82,3,1416.77
3042,1308,116,3,1402.01
3043,1308,114,3,102.46
3044,1309,97,3,1293.33
3045,1309,47,2,17.6
3046,1310,121,4,67.86
3047,1310,90,1,128.29
3048,1310,69,2,119.8
3049,1311,74,5,55.29
3050,1312,120,3,79.04
3051,1312,122,4,190.69
3052,1313,161,1,34.75
3053,1313,44,4,1085.53
3054,1313,33,4,458.48
3055,1313,45,-5,132.94
3056,1314,157,1,180.61
3057,1314,71,4,516.26
3058,1314,127,3,78.3
3059,1315,88,2,307.02
3060,1316,91,3,73.0
3061,1316,28,5,209.09
3062,1316,167,5,1071.92
3063,1317,44,4,1112.47
3064,1318,177,4,23.2
3065,1318,46,2,69.56
3066,1318,160,1,276.48
3067,1318,192,2,179.38
3068,1320,70,4,161.71
3069,1321,89,3,68.32
3070,1321,29,2,47.76
3071,1322,102,-1,38.4
3072,1322,81,5,35.22
3073,1322,101,2,119.39
3074,1323,72,2,42.46
3075,1323,69,5,118.25
3076,1324,39,2,19.13
3077,1324,14,2,179.01
3078,1324,193,4,60.44
3079,1325,9,5,1128.56
3080,1326,30,2,55.73
3081,1326,15,5,361.96
3082,1327,146,2,18.71
3083,1328,85,-4,441.56
3084,1329,112,3,174.09
3085,1330,182,4,62.04
3086,1331,84,3,176.69
3087,1331,193,4,62.71
3088,1331,43,-5,435.14
3089,1332,194,3,6.71
3090,1332,105,1,149.56
3091,1333,148,2,111.56
3092,1334,67,3,28.34
3093,1335,120,1,70.62
3094,1336,175,1,6.87
3095,1336,149,-2,894.72
3096,1337,176,3,294.68
3097,1337,161,2,32.71
3098,1337,80,5,198.35
3099,1338,153,3,343.78
3100,1338,43,5,444.97
3101,1339,138,1,70.88
3102,1339,3,1,1184.5
3103,1339,11,1,329.16
3104,1340,190,1,107.29
3105,1340,18,1,157.7
3106,1340,137,5,920.27
3107,1341,165,1,68.53
3108,1341,58,5,121.82
3109,1341,34,5,63.33
3110,1341,8,3,396.07
3111,1342,50,5,134.15
3112,1343,16,5,151.34
3113,1344,195,4,399.97
3114,1344,176,3,291.02
3115,1345,115,3,64.7
3116,1346,49,3,140.42
3117,1346,110,2,340.72
3118,1346,63,2,38.82
3119,1347,119,2,136.44
3120,1347,26,5,316.96
3121,1347,113,2,296.08
3122,1347,61,2,96.42
3123,1348,4,1,38.49
3124,1348,120,3,76.51
3125,1349,183,3,306.11
3126,1350,77,2,509.77
3127,1351,83,2,309.66
3128,1352,35,5,383.41
3129,1352,131,3,678.1
3130,1352,25,2,30.15
3131,1352,69,1,119.08
3132,1353,190,5,104.46
3133,1354,65,2,16.92
3134,1354,27,4,13.42
3135,1354,154,4,41.16
3136,1354,189,5,203.13
3137,1355,151,1,127.17
3138,1356,113,1,305.81
3139,1357,104,1,858.12
3140,1358,158,3,1088.43
3141,1358,94,3,150.15
3142,1358,20,1,485.82
3143,1359,111,1,28.88
3144,1359,93,5,142.7
3145,1360,193,4,56.42
3146,1361,143,1,238.13
3147,1361,112,3,177.21
3148,1361,161,5,33.23
3149,1362,195,-4,342.39
3150,1363,83,2,328.64
3151,1364,122,3,209.38
3152,1364,66,1,98.13
3153,1364,69,2,134.46
3154,1365,55,2,113.96
3155,1365,11,4,316.13
3156,1365,191,4,281.75
3157,1366,7,4,96.0
3158,1366,116,-2,1321.0
3159,1366,47,3,16.57
3160,1367,171,2,72.41
3161,1367,62,4,18.84
3162,1367,36,3,345.0
3163,1368,100,2,145.92
3164,1368,196,3,82.14
3165,1369,80,-5,188.51
3166,1369,112,4,172.49
3167,1370,38,4,432.47
3168,1370,101,4,125.9
3169,1371,49,4,129.85
3170,1371,69,3,121.02
3171,1371,42,3,130.71
3172,1371,129,1,1232.02
3173,1372,28,2,208.3
3174,1372,110,5,371.92
3175,1372,61,3,106.21
3176,1372,35,-2,373.85
3177,1374,23,4,197.9
3178,1375,16,3,140.7
3179,1376,38,1,388.62
3180,1377,49,3,145.54
3181,1377,92,-3,184.61
3182,1378,197,4,59.9
3183,1378,20,4,467.54
3184,1378,108,1,98.39
3185,1378,82,-2,1329.24
3186,1379,43,2,441.88
3187,1379,140,4,85.14
3188,1379,109,3,120.34
3189,1380,84,1,203.9
3190,1380,118,3,55.96
3191,1381,119,4,140.52
3192,1382,25,4,28.79
3193,1383,100,5,159.65
3194,1383,101,4,115.35
3195,1383,184,3,7.2
3196,1383,185,3,89.92
3197,1384,173,-2,253.13
3198,1385,83,4,333.9
3199,1386,194,5,6.36
3200,1386,18,3,180.18
3201,1386,65,1,16.26
3202,1387,169,2,432.38
3203,1388,91,-3,65.25
3204,1389,31,2,129.67
3205,1389,141,2,980.97
3206,1389,186,4,1144.34
3207,1389,72,5,42.51
3208,1390,145,4,29.96
3209,1390,153,1,363.89
3210,1390,22,2,18.64
3211,1390,26,-4,289.42
3212,1391,132,2,585.84
3213,1391,71,2,480.3
3214,1391,178,5,378.3
3215,1392,107,1,71.29
3216,1392,91,4,72.11
3217,1392,59,5,925.02
3218,1392,60,3,378.47
3219,1393,66,2,89.09
3220,1393,41,2,276.36
3221,1393,131,5,718.4
3222,1394,78,3,157.74
3223,1395,119,5,129.58
3224,1395,131,4,714.67
3225,1395,158,5,1209.51
3226,1396,188,5,253.29
3227,1396,80,4,186.8
3228,1396,15,4,387.72
3229,1397,127,2,77.64
3230,1397,161,2,31.29
3231,1397,55,5,114.79
3232,1397,100,1,138.32
3233,1398,55,2,108.7
3234,1398,88,2,318.88
3235,1398,15,-4,391.91
3236,1399,165,5,76.64
3237,1401,190,2,96.59
3238,1401,186,1,1263.21
3239,1401,68,5,131.29
3240,1401,146,4,19.92
3241,1402,141,3,924.99
3242,1402,35,1,331.97
3243,1402,134,3,50.97
3244,1402,168,1,69.35
3245,1403,140,1,95.32
3246,1403,163,3,22.9
3247,1404,98,3,145.25
3248,1404,55,3,120.66
3249,1404,130,2,777.64
3250,1405,3,4,1225.41
3251,1405,55,5,116.09
3252,1405,70,3,171.2
3253,1405,96,1,67.66
3254,1406,94,1,145.67
3255,1406,20,4,481.7
3256,1406,92,1,169.0
3257,1407,49,4,137.2
3258,1407,141,1,1053.68
3259,1408,75,1,174.06
3260,1408,94,3,141.1
3261,1408,123,4,580.43
3262,1408,183,1,331.1
3263,1409,164,4,53.36
3264,1409,143,1,245.1
3265,1409,65,1,15.47
3266,1409,98,3,147.32
3267,1410,116,3,1311.34
3268,1410,97,-3,1344.67
3269,1410,87,3,72.18
3270,1410,150,5,16.0
3271,1411,190,3,98.84
3272,1411,57,5,115.84
3273,1411,46,2,69.37
3274,1411,122,3,194.06
3275,1412,114,4,93.61
3276,1412,104,2,771.91
3277,1413,180,5,389.1
3278,1413,9,5,1269.24
3279,1413,118,5,49.26
3280,1413,114,2,92.96
3281,1414,200,4,188.07
3282,1414,108,4,97.53
3283,1414,180,1,419.03
3284,1414,51,2,83.72
3285,1415,76,4,16.33
3286,1416,2,-2,31.0
3287,1417,191,1,262.75
3288,1417,47,3,15.93
3289,1419,29,4,43.14
3290,1419,159,3,67.41
3291,1420,103,2,151.25
3292,1420,66,-3,88.17
3293,1420,77,2,504.69
3294,1421,16,4,153.72
3295,1421,107,4,70.42
3296,1422,194,5,6.1
3297,1422,146,1,19.66
3298,1422,131,5,699.66
3299,1422,100,1,142.62
3300,1423,52,5,151.23
3301,1423,156,1,296.42
3302,1423,184,4,6.56
3303,1424,195,3,377.38
3304,1424,197,1,57.35
3305,1425,126,2,56.56
3306,1426,46,1,65.04
3307,1426,15,1,397.4
3308,1426,47,1,16.31
3309,1427,113,-5,308.0
3310,1427,6,5,878.86
3311,1427,18,2,157.55
3312,1428,76,3,15.86
3313,1429,64,2,1224.86
3314,1429,94,4,137.55
3315,1429,146,5,18.48
3316,1429,67,1,28.14
3317,1430,195,4,347.13
3318,1430,26,3,301.71
3319,1430,146,5,19.9
3320,1431,176,2,289.57
3321,1432,196,-2,83.52
3322,1432,40,4,210.66
3323,1433,47,4,15.23
3324,1434,61,2,107.97
3325,1434,79,5,476.76
3326,1434,81,5,35.74
3327,1434,92,2,168.05
3328,1435,145,-2,32.01
3329,1435,14,-3,173.89
3330,1435,34,5,67.94
3331,1436,166,4,324.8
3332,1436,30,3,59.56
3333,1436,89,4,72.75
3334,1437,90,5,113.91
3335,1437,18,5,181.74
3336,1437,187,1,356.97
3337,1437,47,4,15.81
3338,1438,196,5,85.29
3339,1438,68,5,115.46
3340,1439,84,4,200.07
3341,1439,198,5,56.7
3342,1439,54,2,453.55
3343,1439,90,-4,122.56
3344,1440,177,3,22.39
3345,1440,162,1,149.86
3346,1440,90,3,120.37
3347,1440,95,2,398.71
3348,1441,122,2,206.92
3349,1441,168,5,60.89
3350,1441,38,4,407.14
3351,1441,172,2,92.07
3352,1442,144,2,54.0
3353,1443,147,1,923.24
3354,1443,178,1,411.73
3355,1443,59,2,1046.76
3356,1444,140,4,86.57
3357,1444,8,1,387.13
3358,1444,141,2,1034.02
3359,1444,118,1,49.17
3360,1445,37,-2,129.56
3361,1445,176,4,256.49
3362,1446,196,1,76.35
3363,1446,187,2,416.11
3364,1446,5,3,440.04
3365,1446,106,1,225.62
3366,1447,29,5,42.56
3367,1448,57,5,105.29
3368,1449,36,1,343.3
3369,1449,39,2,20.21
3370,1450,48,1,243.36
3371,1450,99,2,262.79
3372,1450,160,2,276.75
3373,1450,128,4,205.71
3374,1451,194,2,6.43
3375,1451,84,2,193.23
3376,1451,155,5,121.6
3377,1451,78,1,146.28
3378,1452,73,-1,81.94
3379,1452,77,1,538.99
3380,1453,118,5,50.03
3381,1454,61,5,99.26
3382,1454,25,4,30.47
3383,1455,10,1,91.45
3384,1455,160,2,277.37
3385,1456,199,4,92.36
3386,1456,184,2,7.35
3387,1457,194,5,6.22
3388,1458,22,1,17.66
3389,1458,38,5,390.07
3390,1459,185,2,78.96
3391,1459,163,4,21.14
3392,1459,29,5,48.34
3393,1460,146,2,19.57
3394,1460,174,5,52.22
3395,1460,50,4,135.04
3396,1461,158,3,1057.48
3397,1462,75,1,161.31
3398,1462,168,5,69.4
3399,1462,37,5,138.64
3400,1462,199,1,94.3
3401,1464,170,2,226.77
3402,1464,108,3,98.26
3403,1464,47,2,16.87
3404,1465,5,-3,418.56
3405,1465,116,4,1385.37
3406,1465,31,2,137.64
3407,1465,65,5,16.9
3408,1466,93,3,134.99
3409,1466,53,2,84.86
3410,1466,18,2,176.67
3411,1467,35,5,339.7
3412,1467,57,2,103.3
3413,1467,176,1,286.97
3414,1467,175,1,7.06
3415,1468,125,5,326.78
3416,1468,63,3,37.54
3417,1468,193,2,56.73
3418,1468,97,3,1175.81
3419,1469,152,3,83.53
3420,1469,31,5,128.49
3421,1469,165,3,70.23
3422,1469,11,1,311.24
3423,1470,37,4,124.91
3424,1470,175,1,6.68
3425,1470,63,1,33.2
3426,1471,11,1,293.34
3427,1471,165,5,74.8
3428,1472,2,-1,29.23
3429,1474,43,1,491.65
3430,1475,92,4,164.2
3431,1477,121,4,66.63
3432,1477,182,3,61.0
3433,1477,127,5,82.84
3434,1477,110,2,352.89
3435,1478,63,2,33.64
3436,1480,13,2,50.36
3437,1480,94,2,149.1
3438,1480,160,4,278.87
3439,1481,108,2,96.99
3440,1481,142,4,101.36
3441,1481,121,1,63.0
3442,1481,16,3,148.42
3443,1482,140,1,96.11
3444,1482,144,3,61.76
3445,1482,115,2,62.54
3446,1483,62,5,19.03
3447,1484,159,5,66.28
3448,1484,80,2,185.32
3449,1485,36,3,344.14
3450,1485,54,5,429.44
3451,1485,159,5,65.28
3452,1486,96,2,71.53
3453,1486,158,4,1117.22
3454,1486,94,4,130.46
3455,1486,127,1,75.92
3456,1487,111,3,31.63
3457,1487,47,5,17.34
3458,1487,198,-2,57.08
3459,1487,79,3,462.18
3460,1488,31,2,132.32
3461,1488,7,1,101.75
3462,1488,157,3,172.82
3463,1488,171,1,79.94
3464,1489,32,1,853.69
3465,1489,141,4,1070.33
3466,1490,159,5,67.36
3467,1490,95,3,439.46
3468,1490,134,5,57.47
3469,1491,39,-5,18.42
3470,1491,30,2,57.69
3471,1492,16,4,143.94
3472,1492,200,3,188.65
3473,1493,166,1,318.88
3474,1494,69,5,119.41
3475,1494,131,5,658.15
3476,1494,54,1,418.65
3477,1495,82,3,1273.84
3478,1495,64,5,1101.33
3479,1495,138,5,64.99
3480,1495,130,3,764.66
3481,1496,118,1,55.53
3482,1497,199,2,89.18
3483,1498,177,4,21.75
3484,1499,128,5,210.76
3485,1499,81,1,32.03
3486,1500,65,4,15.48
3487,1500,28,4,210.35
3488,1500,79,2,433.2
3489,1501,101,3,127.76
3490,1501,136,4,234.73
3491,1501,88,4,299.41
3492,1501,65,4,17.11
3493,1503,82,2,1387.02
3494,1504,127,4,78.4
3495,1504,2,4,30.1
3496,1505,42,3,141.85
3497,1505,122,3,195.82
3498,1505,85,3,397.89
3499,1506,70,2,164.26
3500,1507,169,4,408.3
3501,1507,97,3,1320.13
3502,1508,64,-1,1231.58
3503,1508,177,2,20.87
3504,1509,20,-4,474.48
3505,1509,71,5,545.16
3506,1509,115,3,66.81
3507,1509,168,5,61.17
3508,1510,20,4,503.0
3509,1511,146,5,18.86
3510,1511,173,4,244.51
3511,1511,73,5,84.12
3512,1512,151,5,123.89
3513,1513,169,5,418.5
3514,1513,125,5,329.57
3515,1513,79,3,439.58
3516,1513,161,1,33.41
3517,1514,188,3,253.22
3518,1514,55,1,118.44
3519,1514,170,1,206.46
3520,1514,58,2,118.85
3521,1515,130,5,775.73
3522,1516,174,2,54.96
3523,1516,152,3,90.67
3524,1516,63,5,36.76
3525,1517,108,1,93.76
3526,1517,53,5,79.05
3527,1518,56,1,531.06
3528,1518,99,1,275.41
3529,1518,8,3,356.95
3530,1518,119,5,124.01
3531,1520,168,5,61.63
3532,1520,175,4,7.01
3533,1522,26,1,318.67
3534,1522,192,5,191.36
3535,1522,3,-3,1228.82
3536,1522,35,5,373.15
3537,1523,138,1,62.89
3538,1524,169,4,428.4
3539,1524,143,1,227.29
3540,1524,163,2,24.15
3541,1525,25,2,27.6
3542,1525,83,1,308.08
3543,1525,6,1,846.83
3544,1525,102,3,37.23
3545,1526,8,1,374.77
3546,1527,19,4,299.03
3547,1527,61,2,107.14
3548,1527,126,4,60.9
3549,1527,86,1,241.45
3550,1529,100,5,149.55
3551,1530,1,4,85.72
3552,1530,49,4,138.2
3553,1530,127,5,87.44
3554,1531,78,1,147.41
3555,1531,125,1,340.83
3556,1532,130,3,782.68
3557,1532,183,5,320.41
3558,1532,155,4,135.78
3559,1533,63,1,33.34
3560,1533,49,1,126.65
3561,1534,67,1,27.89
3562,1534,39,3,21.35
3563,1534,6,3,870.32
3564,1535,194,3,6.53
3565,1535,107,4,73.81
3566,1536,157,1,172.11
3567,1536,60,4,423.62
3568,1536,5,4,463.8
3569,1537,106,2,196.12
3570,1537,68,4,123.37
3571,1537,19,3,285.37
3572,1537,148,1,114.88
3573,1538,104,5,812.33
3574,1539,191,4,261.6
3575,1540,157,1,168.99
3576,1540,188,5,245.69
3577,1540,153,3,368.79
3578,1541,114,1,91.94
3579,1541,1,1,95.62
3580,1542,56,3,585.48
3581,1542,115,4,60.86
3582,1542,154,1,35.68
3583,1542,140,4,89.23
3584,1543,30,3,53.48
3585,1544,74,4,53.46
3586,1544,14,-4,175.01
3587,1544,158,4,1095.79
3588,1544,162,5,159.66
3589,1545,15,4,418.39
3590,1546,104,4,791.32
3591,1546,13,5,56.19
3592,1547,18,4,180.41
3593,1548,159,1,62.12
3594,1548,70,2,158.71
3595,1548,63,1,34.09
3596,1548,34,5,73.69
3597,1549,146,2,18.16
3598,1549,165,3,75.05
3599,1550,83,5,318.54
3600,1550,92,5,177.06
3601,1552,64,3,1134.12
3602,1552,18,-4,167.19
3603,1552,51,3,83.45
3604,1553,187,2,379.11
3605,1553,92,5,186.22
3606,1554,188,2,261.59
3607,1554,24,2,96.08
3608,1554,30,1,55.82
3609,1554,6,2,896.4
3610,1555,103,2,151.63
3611,1556,35,4,355.17
3612,1557,125,1,342.28
3613,1558,49,4,128.7
3614,1558,172,1,91.21
3615,1558,95,3,419.03
3616,1559,78,1,148.52
3617,1559,89,3,68.76
3618,1560,181,2,35.79
3619,1561,70,5,170.16
3620,1561,29,3,47.81
3621,1561,123,5,556.16
3622,1562,182,2,63.65
3623,1562,51,5,84.63
3624,1563,110,5,356.77
3625,1563,8,-4,373.38
3626,1563,101,4,119.26
3627,1563,167,1,956.49
3628,1564,161,4,32.71
3629,1564,74,2,55.07
3630,1564,127,2,79.62
3631,1565,149,1,812.27
3632,1565,103,4,151.74
3633,1565,21,4,65.92
3634,1566,42,2,136.6
3635,1567,103,-4,171.87
3636,1567,109,2,111.91
3637,1568,70,1,147.31
3638,1568,108,-2,94.37
3639,1569,107,-1,70.5
3640,1570,168,5,62.55
3641,1570,176,4,261.03
3642,1570,161,1,36.0
3643,1570,30,1,54.2
3644,1571,195,1,353.65
3645,1571,193,4,64.78
3646,1572,32,4,960.7
3647,1572,97,1,1226.93
3648,1572,185,4,79.67
3649,1573,68,3,122.67
3650,1574,1,3,84.85
3651,1574,10,1,86.91
3652,1575,85,2,411.04
3653,1575,148,3,113.61
3654,1576,135,2,46.14
3655,1576,21,1,66.17
3656,1577,20,1,541.84
3657,1578,129,-5,1185.41
3658,1578,160,1,300.66
3659,1578,140,3,84.59
3660,1579,110,3,384.15
3661,1579,17,3,168.14
3662,1580,156,-3,270.5
3663,1580,92,2,188.65
3664,1580,137,4,1039.12
3665,1581,34,1,71.5
3666,1581,41,2,263.21
3667,1582,114,5,100.6
3668,1582,9,4,1124.08
3669,1582,68,2,119.51
3670,1583,10,1,88.18
3671,1583,56,2,549.45
3672,1583,13,4,52.23
3673,1584,92,2,186.23
3674,1584,174,4,49.65
3675,1585,89,1,72.04
3676,1586,82,2,1301.8
3677,1586,49,4,126.0
3678,1587,47,2,16.74
3679,1588,152,2,87.75
3680,1589,146,3,20.11
3681,1590,125,1,317.42
3682,1591,82,1,1361.17
3683,1591,62,3,16.43
3684,1591,48,5,225.91
3685,1592,80,4,188.95
3686,1592,48,2,220.34
3687,1593,91,4,74.61
3688,1593,76,4,16.98
3689,1593,37,4,126.46
3690,1593,38,3,401.65
3691,1594,151,3,127.13
3692,1595,176,2,260.54
3693,1595,153,5,362.79
3694,1595,1,5,90.96
3695,1596,197,1,57.54
3696,1596,30,4,59.52
3697,1597,150,1,16.71
3698,1597,168,2,67.86
3699,1597,47,2,16.21
3700,1598,150,3,17.27
3701,1599,156,5,291.5
3702,1599,42,2,144.24
