order_id,customer_id,order_date,status,total_amount
2309.0,908,2025-04-01,completed,809.4
2310.0,551,2024-12-07,completed,1029.3
2311.0,817,2024-08-10,completed,12.96
2312.0,202,2024-07-10,completed,2250.13
2313.0,19,2025-04-13,cancelled,8432.25
2314.0,741,2025-12-06,returned,8179.79
2315.0,943,2024-09-01,returned,2008.91
2316.0,103,2025-10-24,completed,137.9
2317.0,877,2026-01-12,cancelled,2566.24
2318.0,473,2024-11-15,completed,1785.67
2319.0,259,2024-08-22,completed,590.2
2320.0,19,2025-09-05,completed,1060.16
2321.0,583,2026-02-03,completed,596.86
2322.0,812,2024-04-13,completed,1570.56
2323.0,681,2024-04-01,completed,938.25
2324.0,569,2026-02-03,completed,4359.9
2325.0,342,2024-05-31,cancelled,1225.82
2326.0,950,2025-01-02,cancelled,1458.43
2327.0,727,2025-03-07,cancelled,427.24
2328.0,519,2024-07-10,completed,8045.03
2329.0,1000,2024-10-24,completed,1081.2
2330.0,70,2024-09-02,completed,751.45
2331.0,492,2025-10-03,completed,677.4
2332.0,895,2024-09-14,returned,38.64
2333.0,516,2024-10-03,completed,846.14
2334.0,313,2024-06-16,completed,143.52
2335.0,710,2025-10-12,completed,178.53
2336.0,243,2025-07-10,completed,5956.31
,894,2024-06-21,completed,0.0
2338.0,980,2025-09-10,completed,1701.26
2339.0,386,2024-10-01,completed,25.0
2340.0,474,2024-05-19,completed,1062.34
2341.0,715,2024-05-11,completed,2039.76
2342.0,432,2025-08-27,completed,28.08
2343.0,405,2025-09-26,completed,1270.14
,512,2025-01-15,completed,0.0
2345.0,211,2024-03-28,completed,503.48
2346.0,171,2025-11-14,completed,1917.37
2347.0,725,2025-06-03,completed,4958.09
2348.0,898,2024-07-07,completed,706.25
2349.0,777,2025-09-06,completed,41.74
2350.0,319,2025-10-18,completed,1171.41
2351.0,107,2024-08-07,returned,2385.88
2352.0,843,2025-06-03,completed,1548.05
2353.0,515,2024-11-01,completed,190.48
2354.0,156,2024-11-09,completed,871.45
2355.0,538,2025-03-27,cancelled,915.29
2356.0,201,2024-04-04,completed,528.07
2357.0,248,2024-10-04,completed,139.27
2358.0,653,2024-08-13,completed,423.28
2359.0,613,2024-09-27,cancelled,982.88
2360.0,181,2025-07-10,completed,286.14
2361.0,849,2025-02-25,cancelled,1591.52
2362.0,778,2024-10-16,completed,1267.22
2363.0,509,2024-05-25,completed,3010.19
2364.0,20,2026-02-22,completed,5761.0
2365.0,907,2025-05-02,returned,944.5
2366.0,595,2025-03-06,completed,366.74
,370,2026-01-10,completed,0.0
2368.0,877,2025-04-11,completed,5168.43
2369.0,646,2024-09-12,completed,399.68
2370.0,53,2024-03-30,completed,540.67
2371.0,627,2025-03-16,cancelled,2758.09
2372.0,257,2024-12-30,completed,75.3
2373.0,940,2024-12-15,completed,3603.71
2374.0,14,2025-04-21,completed,356.64
,287,2024-06-05,completed,0.0
2376.0,304,2024-08-28,completed,341.99
2377.0,240,2026-02-28,completed,3401.88
2378.0,228,2025-01-02,completed,1211.2
2379.0,543,2024-09-03,completed,1412.6
2380.0,188,2024-12-13,completed,438.76
2381.0,286,2025-05-03,completed,1717.92
2382.0,31,2025-06-30,returned,683.1
2383.0,800,2024-11-16,completed,276.04
2384.0,833,2025-10-30,completed,4811.1
2385.0,6,2026-03-01,cancelled,1721.78
2386.0,568,2024-05-26,completed,2103.72
2387.0,308,2024-07-19,completed,763.33
2388.0,295,2025-12-10,completed,1080.39
,275,2025-03-11,cancelled,0.0
2390.0,313,2024-09-16,returned,1157.08
2391.0,562,2024-06-29,completed,1043.51
2392.0,110,2025-06-11,completed,1997.92
2393.0,493,2025-02-27,completed,5140.76
2394.0,489,2025-08-28,completed,536.5
2395.0,133,2025-05-06,returned,214.08
2396.0,844,2024-09-03,completed,2024.96
2397.0,901,2025-09-29,completed,18.12
2398.0,659,2024-09-18,completed,831.57
2399.0,679,2024-10-31,completed,672.8
2400.0,151,2024-11-19,completed,690.58
,705,2024-07-06,completed,0.0
2402.0,826,2024-11-07,completed,3998.5
2403.0,357,2025-05-05,returned,2001.45
2404.0,325,2025-01-09,completed,140.64
2405.0,867,2024-03-22,completed,3086.91
2406.0,153,2025-08-04,completed,437.16
2407.0,1000,2025-09-20,completed,0.0
2408.0,993,2025-10-19,returned,4990.12
2409.0,925,2025-04-20,completed,1131.55
2410.0,278,2024-11-01,completed,3027.17
2411.0,938,2025-07-07,completed,6642.9
,495,2024-11-08,completed,0.0
2413.0,901,2025-08-18,cancelled,4883.8
,237,2025-03-29,returned,0.0
2415.0,448,2025-12-05,completed,279.26
2416.0,458,2026-03-13,cancelled,1445.32
2417.0,712,2024-05-16,cancelled,2527.3
2418.0,242,2024-06-02,completed,473.55
2419.0,326,2025-08-11,completed,1705.99
2420.0,776,2024-12-17,completed,1269.3
2421.0,765,2025-09-22,completed,547.6
2422.0,534,2024-07-14,cancelled,1566.67
2423.0,212,2025-09-15,completed,4135.43
2424.0,997,2024-07-17,completed,1119.44
2425.0,17,2025-01-31,completed,225.06
2426.0,356,2026-02-26,completed,196.39
,219,2024-04-15,cancelled,0.0
2428.0,858,2025-01-22,completed,62.26
2429.0,672,2024-07-20,completed,5544.64
2430.0,454,2025-10-26,completed,2010.43
2431.0,8,2025-03-09,completed,613.16
2432.0,133,2025-09-16,completed,946.02
2433.0,862,2025-04-21,cancelled,3290.95
2434.0,189,2025-01-03,completed,1535.27
2435.0,752,2024-10-20,completed,56.78
2436.0,589,2025-01-30,cancelled,6243.19
2437.0,976,2024-10-19,completed,5744.97
2438.0,124,2026-01-20,completed,966.88
2439.0,645,2025-07-25,completed,1698.89
2440.0,431,2025-04-03,cancelled,2298.18
2441.0,981,2025-06-10,completed,747.15
,246,2024-12-14,completed,0.0
2443.0,959,2025-07-06,cancelled,1288.7
2444.0,774,2024-06-29,completed,666.6
2445.0,31,2025-04-04,completed,3729.14
2446.0,558,2024-08-14,completed,183.35
2447.0,841,2025-06-09,completed,1182.0
2448.0,234,2025-08-22,cancelled,1446.67
2449.0,639,2025-04-01,completed,106.0
2450.0,316,2024-09-17,completed,571.32
2451.0,502,2025-02-19,completed,21.09
2452.0,503,2026-01-31,completed,1782.41
2453.0,419,2026-01-24,completed,890.1
2454.0,868,2025-08-26,completed,2001.4
2455.0,922,2025-12-01,completed,990.48
2456.0,50,2024-06-24,returned,2460.52
2457.0,682,2025-04-05,completed,140.82
2458.0,493,2025-11-14,completed,1084.87
2459.0,705,2024-03-25,completed,448.2
2460.0,981,2025-01-16,completed,1134.66
2461.0,461,2024-07-05,completed,375.68
2462.0,283,2024-05-06,completed,1173.88
2463.0,235,2026-03-02,completed,756.1
2464.0,2,2024-10-31,completed,2734.78
2465.0,156,2024-08-02,cancelled,1991.42
2466.0,746,2025-08-07,completed,0.0
2467.0,396,2025-04-15,completed,823.71
2468.0,25,2024-11-14,returned,4198.99
2469.0,998,2024-05-01,completed,349.47
2470.0,243,2025-02-23,cancelled,1248.91
2471.0,100,2024-07-10,completed,439.66
2472.0,162,2024-11-29,cancelled,584.97
2473.0,212,2025-04-30,completed,1355.14
2474.0,38,2024-08-30,completed,348.0
2475.0,501,2025-06-20,cancelled,1534.36
2476.0,302,2026-01-25,completed,1737.33
2477.0,703,2024-10-04,cancelled,1848.61
2478.0,363,2025-11-07,completed,104.32
2479.0,306,2025-12-12,completed,868.71
2480.0,823,2025-05-19,completed,107.42
2481.0,590,2024-10-27,completed,3213.54
2482.0,77,2025-06-17,cancelled,2200.67
2483.0,947,2025-01-06,returned,385.67
2484.0,852,2024-09-20,completed,62.53
2485.0,542,2025-04-17,completed,6252.14
2486.0,768,2025-07-12,returned,1576.98
2487.0,74,2024-05-13,cancelled,2282.34
2488.0,643,2024-07-07,completed,1482.2
2489.0,873,2025-09-03,completed,2404.22
2490.0,496,2024-10-08,completed,484.77
2491.0,403,2024-09-26,returned,1835.15
,212,2024-05-31,completed,0.0
2493.0,215,2025-10-21,completed,287.64
2494.0,183,2025-05-21,completed,2147.24
2495.0,453,2025-09-28,returned,729.71
2496.0,623,2024-11-14,returned,1780.49
2497.0,365,2025-10-03,completed,6412.68
2498.0,651,2025-05-24,completed,544.7
2499.0,939,2024-10-06,completed,3844.43
2500.0,859,2025-10-29,completed,1831.24
2501.0,106,2025-12-14,cancelled,1390.68
2502.0,974,2025-07-19,completed,1502.0
2503.0,75,2025-02-27,completed,2273.79
2504.0,674,2024-07-18,completed,334.65
2505.0,551,2025-10-11,completed,1849.45
2506.0,286,2026-03-11,completed,1240.23
2507.0,557,2024-05-23,completed,962.2
2508.0,446,2025-10-26,completed,106.8
2509.0,647,2024-07-03,completed,13056.98
2510.0,940,2024-07-16,cancelled,1727.12
,506,2025-12-17,completed,0.0
2512.0,110,2024-11-09,cancelled,105.07
2513.0,872,2026-01-01,completed,2580.08
2514.0,330,2024-04-25,completed,332.64
2515.0,364,2025-03-27,completed,4647.55
2516.0,273,2025-02-02,completed,2374.91
2517.0,534,2025-07-16,completed,1248.53
2518.0,271,2024-11-12,completed,6444.94
2519.0,855,2025-03-18,completed,3400.66
2520.0,339,2024-06-11,completed,4306.3
2521.0,981,2025-05-01,completed,1599.24
2522.0,221,2024-12-18,completed,6339.56
2523.0,17,2024-12-24,completed,1686.95
2524.0,472,2025-02-27,completed,76.41
2525.0,572,2024-10-31,returned,1758.41
2526.0,995,2025-04-03,completed,5723.89
2527.0,751,2025-04-09,completed,3215.07
2528.0,309,2025-12-23,cancelled,660.6
2529.0,550,2025-11-23,completed,4867.05
2530.0,802,2026-02-14,completed,3257.18
2531.0,662,2026-02-07,cancelled,153.51
2532.0,417,2025-11-17,cancelled,2581.14
2533.0,112,2025-08-19,completed,974.76
2534.0,108,2025-11-21,completed,7809.17
2535.0,288,2025-05-01,returned,565.36
2536.0,684,2025-03-11,completed,431.66
2537.0,165,2025-10-15,completed,733.45
2538.0,85,2025-08-01,completed,506.91
2539.0,641,2025-04-29,completed,155.77
2540.0,811,2025-01-30,cancelled,99.95
2541.0,691,2024-11-27,completed,1749.82
2542.0,273,2024-04-05,completed,5024.61
,993,2024-12-10,completed,0.0
2544.0,36,2025-02-21,completed,54.75
2545.0,677,2025-07-20,completed,128.79
2546.0,144,2025-09-01,completed,2170.62
2547.0,701,2024-08-21,cancelled,18.57
2548.0,79,2025-05-01,returned,1831.91
2549.0,940,2026-03-17,cancelled,0.0
2550.0,48,2026-02-02,completed,62.42
2551.0,774,2024-12-22,completed,954.59
2552.0,997,2024-07-26,completed,1258.38
2553.0,280,2025-09-15,cancelled,2710.57
2554.0,452,2024-03-25,completed,5173.45
2555.0,6,2025-02-04,completed,5454.36
2556.0,470,2025-04-06,completed,915.18
,794,2024-03-22,completed,0.0
2558.0,857,2024-10-30,completed,1550.24
2559.0,420,2024-05-25,completed,5367.35
2560.0,400,2024-12-12,completed,3488.47
2561.0,890,2024-09-19,returned,2095.55
2562.0,776,2026-01-20,completed,3317.0
2563.0,763,2025-06-04,completed,3100.96
2564.0,341,2024-04-11,completed,1674.35
2565.0,844,2024-10-04,completed,557.58
2566.0,296,2025-03-02,completed,726.14
2567.0,438,2024-04-19,completed,485.25
,169,2025-08-08,cancelled,0.0
2569.0,461,2024-09-18,completed,110.64
2570.0,246,2025-06-18,returned,4941.94
2571.0,439,2026-02-25,completed,0.0
,567,2025-11-09,completed,0.0
2573.0,421,2025-12-08,completed,3081.98
2574.0,590,2026-01-25,completed,222.91
2575.0,418,2026-03-16,completed,33.68
2576.0,446,2025-06-23,completed,135.35
2577.0,967,2025-03-11,completed,1311.57
2578.0,613,2025-02-27,completed,355.5
2579.0,710,2025-12-17,completed,305.52
2580.0,804,2025-09-17,completed,861.54
2581.0,774,2025-10-29,completed,128.52
2582.0,409,2024-04-14,returned,5633.59
2583.0,126,2024-04-08,completed,370.6
2584.0,342,2025-12-31,returned,521.82
2585.0,380,2024-07-07,completed,1972.21
2586.0,746,2025-09-07,completed,374.68
2587.0,346,2025-12-14,completed,56.34
2588.0,133,2024-06-22,completed,1300.05
2589.0,19,2025-01-18,cancelled,2554.85
2590.0,225,2025-11-26,completed,1040.36
2591.0,551,2024-04-27,completed,59.76
2592.0,73,2025-06-26,completed,3839.91
2593.0,582,2024-05-02,cancelled,1298.03
2594.0,617,2024-05-28,completed,1734.55
2595.0,922,2025-04-19,completed,2297.28
2596.0,197,2026-03-06,completed,1464.3
2597.0,195,2024-08-06,returned,1918.2
,481,2025-06-09,completed,0.0
2599.0,473,2024-03-30,returned,2621.84
2600.0,415,2025-11-20,completed,2394.0
2601.0,918,2025-11-28,completed,1689.1
2602.0,933,2024-11-04,completed,4154.48
2603.0,480,2025-08-18,completed,4291.06
2604.0,923,2026-01-09,completed,885.7
2605.0,675,2025-05-20,completed,6134.88
2606.0,272,2026-02-06,completed,832.34
2607.0,738,2025-03-30,completed,7521.77
2608.0,214,2026-02-03,completed,5025.87
2609.0,260,2025-01-06,completed,4303.55
2610.0,397,2025-11-20,completed,528.56
2611.0,951,2025-07-20,completed,604.71
2612.0,6,2024-05-04,completed,1388.06
2613.0,467,2025-11-11,completed,856.14
2614.0,83,2025-03-19,completed,3023.34
2615.0,551,2025-09-01,returned,1218.87
2616.0,307,2024-05-18,returned,2372.96
2617.0,220,2025-02-05,returned,226.24
2618.0,585,2024-10-05,cancelled,1043.32
2619.0,164,2024-08-10,completed,269.4
2620.0,317,2025-03-22,completed,308.75
2621.0,139,2024-07-22,completed,410.59
2622.0,683,2025-09-14,completed,3175.95
2623.0,754,2025-11-20,returned,5760.7
2624.0,274,2024-03-20,completed,2937.15
2625.0,233,2024-10-04,completed,275.74
2626.0,182,2024-11-29,completed,445.4
2627.0,678,2024-11-22,cancelled,95.0
,844,2025-05-07,completed,0.0
2629.0,159,2025-08-08,completed,1670.14
2630.0,209,2025-05-05,completed,589.24
2631.0,471,2025-02-19,completed,11.99
2632.0,815,2024-06-10,completed,1489.08
2633.0,729,2024-05-23,completed,35.5
2634.0,594,2025-09-02,completed,1036.73
2635.0,180,2024-07-31,completed,5535.75
2636.0,517,2025-05-24,completed,1452.51
2637.0,387,2026-02-21,completed,294.52
2638.0,942,2025-09-29,completed,1523.3
2639.0,221,2025-10-15,completed,5023.16
2640.0,236,2024-08-24,completed,1188.2
2641.0,905,2024-12-16,completed,2330.88
2642.0,552,2024-05-16,completed,950.69
2643.0,472,2025-08-29,completed,59.44
2644.0,664,2024-09-14,completed,7687.93
2645.0,294,2025-11-20,completed,845.17
2646.0,402,2025-06-30,completed,227.92
2647.0,843,2026-01-05,returned,590.19
2648.0,787,2024-08-04,completed,1243.38
2649.0,100,2025-09-21,completed,447.84
2650.0,298,2024-06-23,completed,682.89
2651.0,177,2024-04-25,cancelled,74.18
2652.0,331,2025-08-16,completed,441.5
2653.0,402,2024-07-26,completed,6418.03
2654.0,11,2024-06-28,completed,2699.68
2655.0,16,2024-11-03,completed,1621.9
2656.0,880,2024-08-30,completed,2404.5
2657.0,689,2024-08-02,completed,553.86
2658.0,429,2025-12-23,completed,2582.39
2659.0,591,2024-07-25,completed,4697.09
2660.0,140,2024-10-19,completed,633.2
2661.0,748,2025-08-09,completed,4781.88
2662.0,776,2024-09-27,completed,499.71
2663.0,76,2025-03-11,completed,773.53
2664.0,805,2025-05-15,completed,1081.65
2665.0,132,2024-11-28,completed,3326.68
2666.0,950,2025-06-30,completed,301.56
2667.0,614,2025-02-09,completed,3436.88
2668.0,24,2025-06-22,completed,1455.62
2669.0,126,2025-11-15,completed,1064.3
2670.0,888,2024-04-13,cancelled,880.04
2671.0,862,2025-11-18,completed,1350.65
2672.0,661,2024-12-24,completed,1763.69
2673.0,398,2025-04-15,completed,1048.78
,237,2024-08-18,completed,0.0
2675.0,348,2025-08-13,completed,128.58
2676.0,433,2024-11-26,completed,2444.06
2677.0,244,2025-10-31,completed,317.95
2678.0,584,2025-10-21,completed,32.96
2679.0,793,2024-08-16,completed,1154.63
2680.0,222,2025-08-11,completed,3230.33
2681.0,890,2025-03-21,completed,529.46
2682.0,362,2025-11-14,completed,2709.96
2683.0,760,2025-10-19,completed,1661.44
2684.0,603,2024-05-23,cancelled,1862.99
2685.0,130,2025-10-04,completed,5155.8
2686.0,847,2024-09-22,completed,1001.3
2687.0,844,2025-02-22,returned,0.0
2688.0,393,2024-04-09,completed,2036.11
2689.0,992,2024-06-10,completed,284.38
2690.0,280,2025-07-12,completed,5372.06
2691.0,678,2024-08-01,completed,4163.18
2692.0,690,2024-06-28,completed,2049.44
2693.0,988,2025-05-20,cancelled,1150.12
2694.0,506,2024-12-15,cancelled,369.44
2695.0,712,2024-12-19,completed,1005.5
2696.0,498,2025-05-22,completed,1132.26
2697.0,885,2024-04-11,completed,1628.98
2698.0,880,2025-08-12,completed,2319.38
2699.0,339,2025-06-21,completed,1746.06
2700.0,881,2025-12-13,completed,11112.12
2701.0,454,2024-03-23,completed,962.85
2702.0,217,2025-01-20,completed,1748.84
2703.0,40,2024-11-17,returned,1410.73
2704.0,387,2025-07-04,completed,773.37
2705.0,67,2024-05-30,completed,578.44
2706.0,815,2026-01-14,completed,1635.76
2707.0,586,2024-10-27,completed,365.81
2708.0,922,2025-02-22,completed,0.0
,657,2024-08-01,completed,0.0
2710.0,162,2024-04-02,cancelled,5320.27
2711.0,660,2025-10-30,completed,4793.43
2712.0,473,2025-02-14,completed,320.16
2713.0,655,2025-05-13,completed,1613.27
2714.0,484,2025-01-29,completed,6746.19
2715.0,529,2025-01-03,completed,401.7
2716.0,757,2025-11-17,cancelled,1080.24
2717.0,269,2024-09-18,completed,195.34
2718.0,251,2024-12-15,completed,1134.76
2719.0,781,2024-11-19,completed,2689.97
2720.0,362,2025-07-27,completed,3617.63
2721.0,527,2024-10-23,cancelled,1373.28
2722.0,189,2026-02-25,completed,298.6
2723.0,246,2025-12-19,returned,1656.78
2724.0,595,2025-09-26,completed,2015.06
2725.0,555,2026-01-05,completed,668.2
2726.0,800,2025-03-23,cancelled,4956.05
2727.0,800,2025-01-19,completed,1148.0
2728.0,655,2025-10-04,completed,7937.72
,284,2026-02-13,completed,0.0
2730.0,742,2025-01-04,returned,18.98
,626,2024-04-07,completed,0.0
2732.0,228,2025-03-27,cancelled,1812.84
2733.0,520,2026-01-21,completed,380.44
2734.0,243,2025-12-26,completed,2338.19
2735.0,223,2026-02-21,completed,857.79
2736.0,160,2026-02-05,completed,180.14
2737.0,571,2024-08-10,completed,777.18
2738.0,244,2026-02-26,completed,26.77
2739.0,12,2025-09-18,completed,3009.95
2740.0,369,2024-06-20,completed,3176.0
2741.0,618,2024-11-16,completed,663.89
2742.0,621,2026-02-17,completed,184.74
,170,2026-02-25,cancelled,0.0
2744.0,316,2024-10-30,completed,169.85
,409,2025-09-28,completed,0.0
2746.0,411,2025-10-24,completed,3922.55
2747.0,767,2025-02-16,returned,2181.41
2748.0,812,2024-07-16,returned,1429.15
2749.0,767,2024-03-18,completed,2008.06
2750.0,224,2024-07-03,completed,780.51
2751.0,245,2025-12-23,completed,4099.63
2752.0,306,2024-10-24,completed,4115.43
,555,2024-05-15,returned,0.0
2754.0,190,2024-09-06,completed,0.0
2755.0,453,2024-08-13,cancelled,122.24
2756.0,7,2024-05-22,completed,2131.22
2757.0,489,2024-09-12,completed,433.3
2758.0,354,2025-07-31,completed,4813.74
2759.0,918,2025-11-26,completed,2450.72
2760.0,170,2024-12-16,completed,176.02
2761.0,566,2025-03-01,completed,78.14
2762.0,615,2024-11-24,completed,4814.34
2763.0,261,2025-02-25,completed,82.05
2764.0,766,2025-08-02,completed,1282.27
,653,2025-08-10,cancelled,0.0
2766.0,439,2026-01-14,completed,4007.95
2767.0,842,2025-07-19,completed,1552.63
2768.0,700,2025-11-15,completed,1670.99
2769.0,612,2025-08-16,completed,162.6
2770.0,531,2025-09-26,completed,3228.13
2771.0,755,2024-05-27,completed,1974.15
2772.0,198,2024-06-19,completed,1718.53
2773.0,785,2025-09-26,completed,428.06
2774.0,486,2024-06-23,completed,160.29
2775.0,595,2025-10-04,cancelled,334.81
2776.0,921,2026-01-03,cancelled,925.15
2777.0,467,2025-11-07,completed,703.44
2778.0,629,2025-09-02,completed,1133.42
2779.0,789,2025-01-22,completed,202.32
2780.0,435,2024-12-30,completed,2339.97
2781.0,516,2024-05-09,completed,670.42
2782.0,26,2025-03-09,cancelled,1630.98
,70,2025-09-10,completed,0.0
2784.0,48,2025-05-20,completed,0.0
2785.0,236,2024-08-27,cancelled,112.68
2786.0,199,2025-06-05,completed,1122.93
2787.0,562,2025-09-30,cancelled,379.86
2788.0,886,2024-12-12,completed,2171.26
2789.0,219,2024-11-21,completed,3910.87
2790.0,152,2025-11-09,completed,33.54
2791.0,421,2025-06-07,returned,1577.5
2792.0,246,2025-09-18,completed,842.29
,810,2026-01-15,completed,0.0
2794.0,832,2025-07-02,returned,960.08
2795.0,806,2024-06-26,completed,778.1
2796.0,225,2024-08-02,completed,379.37
,772,2024-08-19,cancelled,0.0
,122,2025-01-30,completed,0.0
2799.0,57,2024-11-21,completed,1543.75
2800.0,549,2025-07-09,completed,1555.13
2801.0,508,2025-01-23,completed,667.06
2802.0,57,2024-10-12,completed,724.45
2803.0,909,2024-12-25,completed,5716.17
2804.0,301,2025-11-08,returned,384.45
2805.0,283,2024-04-12,completed,1816.24
2806.0,513,2026-02-16,completed,1337.48
2807.0,387,2025-01-20,completed,656.37
2808.0,276,2024-07-15,completed,2372.43
2809.0,412,2025-07-29,completed,1725.76
2810.0,343,2025-11-17,completed,2438.38
2811.0,597,2025-02-20,completed,43.39
2812.0,985,2024-05-17,completed,669.6
2813.0,473,2025-08-01,completed,541.1
2814.0,151,2024-05-31,completed,2747.93
2815.0,843,2025-12-08,completed,5159.78
2816.0,176,2025-10-26,completed,177.84
2817.0,358,2024-03-26,returned,1632.32
2818.0,53,2024-11-06,completed,189.51
2819.0,517,2025-05-12,completed,12175.62
2820.0,784,2024-12-23,returned,1445.15
2821.0,832,2025-02-13,completed,3441.58
2822.0,290,2025-03-08,cancelled,2393.29
2823.0,837,2026-02-17,completed,1967.82
2824.0,343,2025-01-05,returned,523.08
2825.0,24,2025-10-02,completed,1452.15
2826.0,556,2024-10-25,completed,1097.4
2827.0,607,2024-09-23,cancelled,47.25
2828.0,830,2025-06-24,completed,1551.75
2829.0,820,2025-06-02,completed,111.9
2830.0,294,2025-10-25,completed,1344.35
2831.0,743,2025-02-10,completed,414.26
2832.0,827,2024-12-15,completed,3677.0
2833.0,824,2025-02-27,completed,118.54
2834.0,287,2024-11-17,cancelled,459.66
2835.0,348,2025-04-13,completed,42.12
2836.0,173,2024-12-09,cancelled,778.6
2837.0,339,2025-10-13,completed,1187.24
2838.0,937,2026-03-04,returned,675.37
2839.0,181,2025-04-10,cancelled,1341.62
2840.0,602,2024-12-23,completed,6322.93
2841.0,406,2025-07-24,completed,2776.18
2842.0,506,2024-07-05,completed,2562.26
2843.0,107,2024-11-19,completed,4012.23
2844.0,431,2026-01-29,completed,965.48
2845.0,583,2025-05-23,completed,1269.13
2846.0,43,2024-08-09,completed,837.34
2847.0,781,2025-11-02,returned,244.68
2848.0,918,2025-08-31,completed,989.61
2849.0,931,2025-02-13,completed,2492.4
2850.0,176,2024-04-22,completed,122.68
2851.0,358,2024-10-09,completed,105.01
2852.0,876,2024-06-14,completed,3131.45
2853.0,234,2025-03-10,completed,89.25
2854.0,40,2024-12-11,cancelled,248.85
2855.0,713,2025-12-27,completed,1378.99
2856.0,621,2025-08-01,completed,8042.24
2857.0,745,2024-09-18,completed,2438.92
2858.0,931,2024-11-19,cancelled,66.12
2859.0,79,2024-10-20,completed,2143.44
2860.0,898,2025-11-06,cancelled,1421.7
2861.0,769,2025-04-18,completed,9093.85
2862.0,276,2024-07-26,completed,823.82
2863.0,983,2024-12-03,completed,757.52
2864.0,473,2024-03-30,completed,2359.2
2865.0,353,2024-11-10,completed,533.52
2866.0,4,2025-06-25,completed,2838.4
2867.0,307,2025-05-27,completed,2872.73
2868.0,454,2024-12-04,returned,311.6
2869.0,485,2024-04-13,completed,728.94
2870.0,941,2025-09-08,completed,3086.0
2871.0,613,2024-09-15,completed,2114.64
2872.0,648,2024-05-18,completed,145.89
2873.0,297,2024-05-26,completed,8888.65
2874.0,746,2025-08-31,completed,1844.54
2875.0,641,2025-06-23,completed,4006.8
2876.0,716,2025-01-27,cancelled,1682.75
2877.0,944,2024-10-04,completed,1169.51
2878.0,48,2026-02-26,completed,1806.73
2879.0,247,2025-08-03,completed,264.07
2880.0,193,2024-09-12,completed,5729.0
2881.0,972,2025-11-11,completed,968.4
2882.0,528,2025-11-18,completed,7483.3
2883.0,588,2025-09-04,completed,4572.85
2884.0,4,2025-04-04,completed,753.34
2885.0,127,2025-02-16,completed,3452.8
2886.0,868,2024-05-12,completed,1831.2
,451,2024-12-15,completed,0.0
2888.0,897,2024-07-03,completed,4915.61
2889.0,208,2026-03-02,completed,4603.23
2890.0,680,2025-06-27,completed,5015.84
2891.0,121,2025-12-22,returned,230.94
2892.0,882,2024-12-22,completed,500.58
2893.0,268,2026-03-04,cancelled,167.82
2894.0,343,2024-05-14,completed,1927.04
,994,2026-01-24,completed,0.0
2896.0,257,2025-09-16,completed,5106.35
2897.0,297,2025-01-20,completed,1985.65
2898.0,458,2024-04-03,completed,1150.98
2899.0,984,2026-02-10,returned,2720.98
2900.0,53,2024-09-21,completed,231.48
2901.0,744,2025-07-08,completed,2534.42
2902.0,75,2025-12-23,completed,5598.61
2903.0,143,2025-11-19,returned,783.0
2904.0,963,2025-01-28,completed,3028.15
2905.0,577,2024-06-11,completed,965.67
2906.0,448,2024-08-05,completed,130.68
2907.0,335,2024-09-24,completed,1511.8
2908.0,292,2024-10-25,completed,5024.66
2909.0,344,2025-03-28,completed,5669.66
2910.0,561,2025-12-02,completed,82.52
2911.0,428,2024-09-12,completed,15.22
2912.0,479,2025-10-23,completed,1922.98
2913.0,54,2024-12-16,completed,8469.22
2914.0,5,2025-02-26,completed,2027.25
2915.0,976,2025-09-25,returned,4004.08
2916.0,800,2025-01-31,completed,1463.73
2917.0,326,2025-09-14,completed,51.12
,404,2025-10-07,completed,0.0
2919.0,727,2024-10-06,completed,1159.14
2920.0,185,2025-07-21,completed,1267.44
2921.0,637,2025-06-02,completed,603.4
2922.0,565,2026-01-12,completed,3317.77
2923.0,110,2025-07-26,completed,8911.48
2924.0,305,2024-10-03,completed,2523.22
2925.0,864,2025-01-09,completed,2955.82
2926.0,652,2024-03-31,completed,557.03
2927.0,550,2025-01-14,cancelled,1612.79
2928.0,104,2024-06-20,completed,1310.44
2929.0,654,2024-09-29,completed,1189.55
2930.0,63,2025-05-29,cancelled,3270.78
2931.0,444,2026-03-01,cancelled,2350.64
2932.0,751,2024-11-05,completed,1542.78
2933.0,351,2024-08-26,completed,2858.19
2934.0,423,2024-03-31,completed,1700.97
2935.0,991,2024-11-10,completed,945.04
2936.0,650,2024-05-03,completed,6434.85
2937.0,876,2024-10-14,completed,1471.82
2938.0,887,2025-08-20,completed,109.1
2939.0,731,2025-11-12,cancelled,89.31
2940.0,326,2025-05-21,returned,941.35
2941.0,142,2025-06-25,returned,1299.31
2942.0,490,2024-11-13,cancelled,1499.44
,595,2024-12-27,cancelled,0.0
2944.0,827,2026-01-26,completed,789.79
2945.0,986,2024-03-27,completed,731.43
2946.0,756,2024-11-21,completed,612.17
2947.0,743,2024-11-26,completed,1616.42
2948.0,179,2025-02-05,returned,1685.92
2949.0,325,2025-02-18,returned,4644.76
2950.0,302,2025-09-11,completed,182.67
2951.0,949,2024-08-18,completed,2594.15
2952.0,200,2025-08-10,cancelled,903.27
2953.0,608,2025-07-22,completed,2065.74
2954.0,555,2024-09-20,completed,1394.09
2955.0,740,2024-04-10,completed,488.07
