order_id,customer_id,order_date,status,total_amount
1482,267,2025-02-21,completed,406.47
1483,250,2024-07-05,cancelled,95.15
1484,658,2026-02-22,cancelled,702.04
1485,540,2025-06-16,completed,3506.02
1486,315,2025-07-16,completed,5209.7
1487,745,2024-10-25,returned,1568.13
1488,547,2024-10-14,cancelled,964.79
1489,171,2025-10-23,cancelled,5135.01
1490,918,2024-03-29,returned,1942.53
1491,131,2024-04-16,completed,115.38
1492,464,2024-10-10,completed,1141.71
1493,320,2025-05-25,completed,318.88
1494,390,2024-04-25,completed,4306.45
1495,939,2024-10-27,completed,11947.1
1496,954,2025-01-26,returned,55.53
1498,760,2024-03-18,completed,87.0
1499,580,2024-09-17,completed,1085.83
1500,331,2024-11-29,completed,1769.72
1501,24,2024-10-11,completed,2588.28
1503,376,2025-07-17,completed,2774.04
1504,711,2025-10-01,completed,434.0
1505,474,2024-07-09,completed,2206.68
1506,632,2024-05-19,completed,328.52
1507,811,2024-10-01,completed,5593.59
1508,270,2026-03-16,completed,41.74
1509,920,2024-08-08,completed,3232.08
1510,332,2025-05-19,completed,2012.0
1511,63,2024-05-16,completed,1492.94
1512,191,2024-08-24,completed,619.45
1513,253,2025-02-26,completed,5092.5
1514,131,2024-12-02,returned,1322.26
1515,127,2025-11-01,returned,3878.65
1516,427,2025-06-26,completed,565.73
1517,690,2025-01-20,completed,489.01
1518,44,2026-02-22,cancelled,2497.37
1520,844,2024-09-24,cancelled,336.19
1522,377,2024-10-31,completed,3141.22
1523,465,2025-05-04,completed,62.89
1524,997,2025-07-27,cancelled,1989.19
1525,405,2024-11-08,completed,1321.8
1526,639,2025-05-14,completed,374.77
1527,150,2025-07-30,completed,1895.45
1529,166,2024-06-25,completed,747.75
1530,598,2025-04-27,completed,1332.88
1531,395,2024-10-24,completed,488.24
1532,187,2024-05-19,completed,4493.21
1533,855,2025-05-06,returned,159.99
1534,58,2025-06-20,completed,2702.9
1535,776,2025-04-21,returned,314.83
1536,983,2024-12-17,completed,3721.79
1537,56,2025-12-18,completed,1856.71
1538,715,2025-01-31,completed,4061.65
1539,231,2024-06-27,completed,1046.4
1540,97,2025-02-04,completed,2503.81
1542,605,2026-01-30,completed,2392.48
1543,175,2025-08-20,returned,160.44
1544,710,2025-02-23,completed,5395.3
1545,340,2025-01-24,cancelled,1673.56
1546,42,2025-01-19,completed,3446.23
1547,696,2025-01-11,completed,721.64
1548,5,2024-04-07,returned,782.08
1549,759,2025-04-30,completed,261.47
1550,257,2026-02-15,completed,2478.0
1552,59,2025-09-21,completed,3652.71
1553,148,2025-06-10,completed,1689.32
1554,866,2024-10-25,completed,2563.96
1555,290,2024-09-11,completed,303.26
1556,196,2025-03-27,completed,1420.68
1557,486,2024-06-19,completed,342.28
1558,698,2025-04-19,completed,1863.1
1559,257,2025-05-05,completed,354.8
1560,556,2024-10-18,completed,71.58
1561,569,2025-09-21,cancelled,3775.03
1562,933,2024-12-30,returned,550.45
1563,813,2025-01-06,completed,3217.38
1564,918,2024-03-22,returned,400.22
1565,849,2025-10-29,completed,1682.91
1566,417,2025-12-17,completed,273.2
1567,212,2025-02-17,completed,223.82
1568,110,2024-04-26,completed,147.31
1569,175,2024-04-26,cancelled,0.0
1570,699,2025-11-14,completed,1447.07
1571,672,2025-07-06,completed,612.77
1572,148,2024-11-16,completed,5388.41
1573,611,2024-05-28,completed,368.01
1574,13,2024-10-16,completed,341.46
1575,837,2025-03-04,cancelled,1162.91
1576,274,2024-11-15,cancelled,158.45
1577,288,2024-05-01,completed,541.84
1578,694,2025-09-10,cancelled,554.43
1579,982,2025-07-23,completed,1656.87
1580,676,2025-09-09,completed,4533.78
1581,345,2024-04-25,completed,597.92
1582,482,2024-08-14,completed,5238.34
1583,134,2024-07-01,completed,1396.0
1584,518,2025-09-10,completed,571.06
1585,17,2025-03-15,returned,72.04
1586,135,2024-08-28,completed,3107.6
1587,243,2025-07-24,completed,33.48
1588,354,2025-11-30,cancelled,175.5
1589,947,2024-10-23,returned,60.33
1590,563,2024-10-31,completed,317.42
1591,134,2026-03-11,completed,2540.01
1592,115,2024-03-22,completed,1196.48
1593,281,2025-03-07,cancelled,2077.15
1594,801,2025-08-02,completed,381.39
1595,124,2024-06-09,completed,2789.83
1596,972,2024-03-18,completed,295.62
1597,949,2025-06-02,completed,184.85
1598,488,2024-06-14,cancelled,51.81
1599,89,2024-05-27,completed,6109.94
1601,196,2025-02-27,completed,582.15
1602,44,2025-11-16,completed,199.12
1603,297,2025-02-05,completed,371.32
1604,73,2024-04-27,completed,2478.38
1606,228,2025-01-07,cancelled,275.37
1607,343,2026-03-06,completed,701.33
1608,952,2025-11-07,returned,4700.48
1609,311,2025-11-23,completed,2690.04
1610,594,2025-04-21,completed,1042.38
1611,569,2025-11-08,cancelled,0.0
1612,703,2025-07-29,completed,2385.28
1613,416,2025-12-06,completed,1397.54
1614,534,2025-06-12,completed,136.45
1615,635,2025-01-28,completed,1842.44
1616,664,2025-06-26,completed,144.65
1617,103,2024-07-31,completed,4932.49
1618,95,2025-11-06,completed,658.37
1619,31,2025-07-11,completed,421.92
1620,628,2024-07-20,completed,1454.4
1621,135,2025-09-11,completed,2923.31
1622,433,2025-04-21,completed,186.75
1623,728,2025-03-01,completed,419.52
1624,579,2024-10-16,completed,319.28
1625,10,2025-07-18,cancelled,2373.91
1626,967,2026-02-17,completed,587.52
1627,864,2025-03-13,completed,1182.9
1628,478,2025-07-19,returned,623.36
1629,474,2024-12-28,completed,532.02
1630,318,2025-08-09,returned,6061.47
1631,86,2024-06-04,completed,1948.97
1632,718,2025-01-16,completed,3201.14
1633,206,2025-01-22,completed,2297.32
1635,117,2025-02-15,returned,2560.92
1636,935,2025-05-04,completed,856.54
1637,786,2024-03-26,completed,2872.08
1638,617,2024-10-25,completed,1979.68
1639,193,2025-07-02,completed,1068.08
1640,738,2025-12-30,completed,818.29
1641,791,2025-06-14,completed,1685.93
1642,310,2024-04-18,completed,85.45
1643,797,2026-01-10,cancelled,3088.8
1644,707,2026-02-19,completed,1698.41
1645,201,2025-02-23,completed,3397.53
1646,848,2025-08-28,cancelled,1536.72
1647,889,2024-10-06,completed,1597.78
1648,506,2026-03-05,returned,1733.08
1649,481,2024-12-04,completed,753.65
1651,450,2025-03-20,completed,2997.88
1652,365,2024-11-27,completed,3760.68
1653,563,2025-08-16,completed,1937.2
1654,885,2024-12-28,completed,1276.36
1655,188,2024-05-02,cancelled,138.92
1656,339,2025-07-10,completed,1941.88
1657,193,2024-11-30,completed,1265.75
1658,104,2025-08-25,completed,43.23
1659,830,2024-11-21,completed,1173.37
1660,795,2025-08-22,cancelled,274.31
1661,329,2025-10-14,completed,2629.7
1662,392,2024-10-07,completed,862.61
1663,897,2025-09-26,completed,3359.76
1664,39,2024-10-25,completed,260.48
1665,299,2024-12-30,completed,896.92
1666,355,2026-01-16,completed,3467.11
1668,676,2024-12-18,completed,2033.85
1669,179,2025-02-25,completed,3804.49
1670,345,2025-07-12,completed,852.65
1671,128,2025-05-13,completed,58.43
1672,313,2026-01-24,completed,2075.08
1673,327,2025-10-05,completed,1814.3
1674,647,2025-04-06,completed,9375.22
1675,3,2024-06-20,completed,1387.62
1676,895,2024-11-09,cancelled,187.06
1677,12,2026-02-14,completed,6048.03
1678,165,2024-11-27,completed,1821.9
1679,612,2025-06-12,returned,1350.66
1680,10,2025-01-07,completed,0.0
1681,296,2024-04-19,completed,1041.59
1682,955,2025-11-30,cancelled,1392.35
1683,481,2024-07-12,completed,2016.7
1684,924,2024-05-27,completed,957.18
1685,562,2024-06-03,completed,1643.95
1686,684,2026-01-29,returned,362.06
1687,522,2025-03-01,completed,6913.04
1688,439,2025-09-24,completed,557.26
1689,397,2026-03-05,returned,45.39
1690,697,2025-10-30,completed,975.24
1691,247,2025-09-04,returned,360.84
1692,740,2024-09-06,completed,3763.65
1693,729,2026-01-04,completed,393.25
1694,111,2024-07-23,completed,59.69
1695,854,2025-12-30,cancelled,2466.02
1697,497,2025-01-19,cancelled,4505.02
1698,909,2024-05-04,cancelled,360.02
1699,411,2025-06-08,completed,276.51
1700,516,2024-06-09,completed,2227.75
1701,723,2025-11-27,completed,111.04
1702,102,2024-05-10,completed,3333.16
1703,540,2025-09-27,completed,928.8
1704,511,2025-06-04,completed,1739.41
1705,617,2025-11-22,completed,232.92
1706,232,2026-01-22,cancelled,9004.42
1707,715,2024-11-07,cancelled,6009.65
1708,58,2025-08-10,cancelled,571.98
1709,498,2024-12-19,completed,2522.78
1710,341,2026-03-10,completed,6885.61
1711,345,2025-05-11,completed,1405.85
1712,156,2024-08-11,completed,8035.7
1713,874,2024-09-18,returned,3557.86
1714,880,2025-01-31,cancelled,825.41
1715,727,2024-10-13,completed,2454.75
1716,563,2024-08-12,returned,0.0
1717,447,2024-07-14,completed,643.15
1719,991,2025-10-30,completed,673.62
1720,327,2024-08-05,completed,2650.19
1721,594,2025-05-17,completed,838.16
1722,596,2025-06-20,completed,3346.91
1724,42,2024-08-13,cancelled,261.33
1725,150,2025-10-31,completed,1277.15
1726,336,2025-12-30,cancelled,388.44
1727,263,2024-12-05,cancelled,2309.22
1728,326,2025-01-10,completed,1458.73
1729,813,2025-04-21,completed,66.88
1730,560,2024-05-09,completed,341.0
1731,161,2024-07-31,cancelled,1166.95
1732,992,2025-09-02,returned,930.02
1733,199,2026-01-12,completed,5988.31
1734,904,2025-06-30,cancelled,2869.1
1735,258,2025-03-15,cancelled,862.04
1736,450,2025-11-16,completed,2202.78
1738,287,2025-02-27,cancelled,2525.21
1739,72,2024-11-30,completed,2145.8
1740,620,2025-06-13,completed,489.12
1741,794,2025-04-30,completed,846.92
1742,967,2024-06-26,completed,1714.06
1743,793,2024-05-06,completed,1211.59
1745,687,2024-12-17,cancelled,3696.21
1747,174,2024-05-14,completed,3900.49
1748,933,2025-10-10,completed,1006.82
1749,339,2024-10-22,cancelled,1372.67
1750,705,2024-06-12,completed,1024.18
1751,547,2024-09-02,completed,3461.02
1752,698,2025-05-31,completed,30.04
1754,746,2024-08-28,completed,2904.92
1755,293,2026-02-03,completed,2456.62
1756,588,2026-01-21,cancelled,2179.6
1757,529,2024-09-17,completed,62.95
1758,610,2025-08-14,cancelled,1841.28
1759,231,2024-05-06,cancelled,2894.45
1760,717,2025-12-15,completed,1859.46
1761,416,2026-02-23,completed,1642.36
1762,856,2024-05-11,completed,259.83
1763,385,2025-05-12,completed,345.37
1764,1,2025-12-01,completed,2884.56
1765,30,2026-01-28,completed,4580.92
1766,567,2025-03-18,cancelled,2083.18
1767,612,2025-01-03,completed,46.62
1768,680,2024-04-28,returned,10640.86
1769,603,2025-08-09,returned,1095.81
1770,707,2024-06-07,returned,5197.76
1771,445,2025-02-25,cancelled,430.15
1772,920,2026-01-17,completed,1893.92
1773,851,2024-09-26,completed,0.0
1774,173,2024-04-08,cancelled,6911.76
1775,527,2024-11-20,cancelled,144.34
1776,520,2024-09-24,completed,565.2
1777,595,2024-11-17,completed,587.47
1778,381,2025-09-28,completed,1445.18
1780,109,2025-04-21,cancelled,3334.82
1781,968,2025-09-05,completed,348.87
1782,484,2026-01-22,completed,1651.71
1783,27,2025-07-15,completed,241.25
1784,472,2025-12-20,completed,1060.03
1785,297,2024-09-06,completed,2355.54
1786,795,2024-05-10,completed,4134.23
1787,812,2026-02-08,completed,2099.94
1788,156,2026-01-08,cancelled,1267.76
1789,732,2025-08-13,cancelled,831.08
1790,544,2025-09-28,completed,318.87
1791,139,2024-04-12,completed,1077.04
1792,329,2026-03-05,completed,991.53
1794,998,2025-05-29,cancelled,1709.79
1795,459,2025-06-08,completed,645.75
1796,866,2024-05-15,completed,1428.45
1797,150,2025-04-25,completed,391.35
1798,519,2026-02-07,cancelled,511.35
1799,940,2024-10-01,returned,1611.7
1800,497,2024-04-17,completed,5238.65
1801,428,2024-04-13,completed,1686.95
1802,514,2025-03-24,completed,749.22
1803,77,2025-07-06,completed,2649.96
1804,906,2025-01-27,returned,3223.82
1805,320,2024-10-25,cancelled,877.35
1806,812,2025-11-29,completed,0.0
1807,566,2026-02-26,completed,6721.41
1808,839,2024-04-02,cancelled,3302.4
1809,999,2024-04-27,completed,5197.12
1810,142,2025-10-04,completed,2991.54
1811,281,2025-11-01,completed,472.33
1812,321,2025-04-12,cancelled,596.0
1813,422,2025-12-06,completed,2231.58
1814,257,2025-07-29,completed,505.96
1815,47,2025-09-08,cancelled,380.46
1816,765,2025-04-25,completed,532.01
1817,589,2024-04-25,returned,284.8
1818,722,2025-09-28,cancelled,527.44
1819,993,2025-08-08,completed,1566.69
1820,390,2025-01-26,cancelled,917.15
1821,388,2025-01-24,cancelled,20.56
1822,292,2024-06-26,completed,145.87
1823,230,2025-02-01,completed,739.61
1824,805,2026-01-02,completed,2071.61
1825,474,2026-03-06,cancelled,621.04
1826,998,2024-12-11,cancelled,244.3
1827,310,2024-08-06,completed,2411.17
1828,952,2025-01-31,completed,622.35
1829,264,2024-04-29,completed,1122.12
1830,132,2024-09-03,completed,251.78
1831,440,2025-05-22,completed,288.14
1832,937,2024-08-31,completed,1358.38
1833,247,2025-09-15,completed,100.1
1834,247,2025-12-27,completed,738.58
1835,355,2025-10-18,completed,1250.62
1836,655,2025-05-07,completed,2092.34
1837,16,2026-03-12,completed,2044.37
1838,893,2024-03-28,completed,4864.85
1839,440,2025-08-26,completed,536.7
1840,364,2025-11-02,completed,156.92
1841,284,2024-05-13,completed,703.52
1842,965,2024-06-18,completed,611.95
1843,728,2024-07-28,cancelled,613.52
1844,450,2024-04-18,completed,1504.68
1845,340,2024-11-28,cancelled,2525.15
1846,561,2025-07-09,completed,260.66
1847,916,2024-09-12,completed,5383.76
1848,642,2024-10-17,completed,2000.7
1849,753,2025-06-04,completed,810.14
1850,966,2025-03-02,completed,520.8
1851,471,2024-06-15,completed,3654.14
1852,589,2024-05-13,cancelled,1044.92
1853,75,2024-09-16,cancelled,103.86
1854,217,2025-04-19,completed,1328.64
1855,645,2025-03-14,completed,62.73
1856,276,2025-09-06,cancelled,1644.0
1857,657,2024-12-03,completed,450.94
1858,178,2026-01-15,cancelled,1834.71
1859,278,2024-08-26,completed,1248.98
1860,349,2025-08-21,completed,1670.9
1861,430,2026-02-04,completed,606.92
1862,861,2025-10-09,completed,683.21
1863,912,2024-10-17,completed,1550.34
1864,308,2025-07-08,completed,293.35
1865,874,2025-04-07,completed,1287.03
1866,84,2024-09-29,completed,919.63
1867,673,2025-08-10,completed,5660.5
1869,916,2024-04-26,cancelled,3144.24
1870,910,2026-01-05,completed,903.23
1871,392,2025-08-15,completed,205.56
1872,241,2025-06-15,completed,0.0
1873,333,2024-10-08,completed,942.83
1874,131,2024-08-13,completed,2242.64
1875,885,2024-06-26,completed,64.06
1876,358,2026-03-01,completed,1206.03
1877,38,2024-09-02,cancelled,4541.55
1878,345,2025-09-11,cancelled,807.86
1879,373,2024-08-19,completed,803.38
1881,879,2025-11-04,completed,379.99
1883,991,2026-03-02,completed,1046.41
1884,426,2025-08-10,completed,21.89
1885,761,2025-07-06,completed,6343.51
1886,96,2025-02-12,returned,1778.62
1887,606,2024-06-09,completed,1956.41
1888,615,2025-03-17,completed,497.7
1890,601,2024-10-07,completed,1994.4
1892,752,2025-11-12,completed,684.75
1893,592,2024-05-18,completed,4783.59
1894,49,2024-10-08,completed,852.09
1895,745,2025-06-06,completed,783.13
1896,885,2025-03-15,completed,1622.74
1897,988,2025-12-08,completed,938.14
1899,660,2024-04-19,completed,4429.89
1900,330,2024-08-15,completed,134.34
1901,883,2024-07-30,cancelled,355.43
1902,734,2025-01-27,cancelled,354.89
1903,958,2024-04-25,cancelled,907.83
1904,993,2024-10-27,cancelled,1429.37
1905,900,2025-04-17,completed,998.06
1906,834,2024-11-27,cancelled,924.24
1907,810,2024-04-06,completed,975.0
1908,936,2025-06-05,completed,1037.52
1909,567,2025-12-30,cancelled,968.65
1910,515,2026-01-21,completed,495.09
1911,722,2026-01-10,cancelled,538.55
1912,822,2025-10-31,returned,124.34
1913,608,2025-05-23,completed,204.2
1914,249,2025-09-22,cancelled,65.24
1915,544,2024-11-22,returned,385.65
1916,937,2025-11-14,completed,1245.98
1917,659,2025-01-29,completed,1457.17
1918,579,2025-01-24,returned,1739.73
1919,220,2025-09-02,completed,2703.02
1920,255,2025-09-06,cancelled,0.0
1921,794,2024-04-28,completed,59.37
1923,28,2024-12-26,completed,460.6
1924,859,2025-08-27,completed,3914.97
1925,112,2025-07-26,completed,540.8
1926,717,2025-12-05,cancelled,2558.55
1927,762,2026-02-01,completed,1681.92
1928,308,2025-02-19,completed,2975.62
1929,744,2025-05-10,completed,2872.92
1930,511,2025-05-07,cancelled,6994.68
1931,631,2025-04-01,completed,986.55
1932,463,2024-07-14,completed,2469.54
1933,282,2024-12-21,returned,4276.52
1934,278,2025-09-14,completed,148.86
1936,989,2024-06-22,completed,372.96
1937,312,2024-03-29,completed,74.72
1938,249,2025-10-23,cancelled,1938.1
1939,835,2026-02-11,completed,29.45
1940,512,2024-05-19,completed,1862.85
1941,292,2024-09-16,returned,360.0
1942,630,2025-04-18,returned,9225.56
1943,400,2024-11-19,cancelled,2399.32
1944,679,2024-12-31,cancelled,828.34
1945,354,2025-06-10,completed,4484.21
1946,491,2024-12-07,completed,1923.04
1947,808,2025-07-12,returned,200.67
1948,758,2025-10-10,completed,4551.67
1949,491,2025-10-31,returned,5702.22
1950,838,2025-06-05,completed,262.85
1952,524,2025-05-07,returned,2004.79
1953,527,2024-11-07,completed,720.95
1954,130,2024-09-27,completed,2075.88
1955,14,2024-07-26,completed,181.52
1956,222,2025-02-19,completed,508.85
1957,828,2025-02-02,completed,301.83
1958,155,2025-02-21,completed,1374.73
1959,544,2026-02-22,cancelled,3314.53
1960,648,2025-03-04,completed,787.5
1961,16,2025-11-25,completed,867.95
1962,273,2024-08-24,completed,1277.21
1963,78,2024-04-29,completed,1936.34
1964,311,2026-02-02,completed,293.32
1965,52,2024-10-06,completed,1729.56
1966,159,2025-06-07,completed,1838.98
1967,617,2024-11-02,cancelled,277.0
1968,937,2024-05-03,completed,1999.49
1969,842,2024-07-27,completed,1793.59
1970,140,2025-09-28,completed,578.96
1972,431,2025-12-13,completed,2065.05
1973,80,2024-06-18,completed,949.22
1974,279,2025-06-21,cancelled,1945.88
1975,633,2024-07-03,completed,101.64
1976,768,2025-06-12,completed,4232.16
1977,558,2024-04-23,completed,0.0
1979,285,2024-04-15,completed,139.84
1980,270,2025-07-31,returned,466.86
1981,635,2025-12-07,completed,3565.52
1982,624,2025-05-15,completed,1820.99
1983,784,2024-04-17,completed,739.08
1984,414,2025-08-24,completed,1695.27
1985,80,2024-05-01,completed,1194.33
1986,439,2025-08-22,completed,490.3
1987,760,2024-09-23,completed,5435.89
1988,795,2024-09-22,completed,2261.45
1989,864,2025-07-26,completed,1888.3
1990,642,2025-12-04,completed,2283.54
1991,44,2024-12-01,completed,217.08
1992,960,2025-08-25,completed,203.73
1993,637,2025-05-31,completed,94.14
1994,705,2024-11-28,completed,95.49
1995,528,2024-05-13,completed,358.8
1996,424,2025-02-05,completed,2272.93
1997,848,2025-03-26,completed,737.33
1998,391,2024-09-07,completed,438.38
2000,804,2024-12-14,completed,2031.24
2001,434,2025-11-09,completed,5228.74
2002,83,2025-01-16,completed,1517.71
2003,889,2025-06-30,completed,788.14
2004,675,2025-12-18,returned,5403.17
2005,555,2024-06-30,completed,1646.7
2006,323,2024-11-11,completed,10561.97
2007,167,2025-10-15,completed,697.05
2008,620,2024-11-17,completed,1724.16
2009,844,2025-01-10,completed,443.62
2010,204,2025-07-07,completed,2082.84
2011,582,2025-02-25,completed,2229.74
2012,1000,2026-02-27,completed,283.67
2013,157,2025-06-15,completed,1138.52
2014,954,2024-07-13,completed,4002.48
2015,356,2024-04-19,returned,2038.14
2016,717,2026-01-27,completed,2612.26
2017,880,2026-01-13,returned,3271.33
2018,463,2024-04-05,completed,634.65
2019,578,2025-06-06,cancelled,1576.56
2020,988,2025-10-29,returned,922.1
2021,422,2025-03-26,completed,1536.65
2022,255,2025-10-09,completed,4186.04
2023,482,2025-03-24,completed,1344.36
2025,951,2024-11-24,completed,130.57
2026,620,2024-08-22,completed,74.83
2027,873,2025-11-15,completed,599.32
2028,136,2024-04-10,completed,337.14
2030,811,2024-12-21,completed,7020.95
2031,106,2026-03-17,completed,1605.41
2032,375,2024-05-14,cancelled,3000.1
2033,458,2024-05-13,completed,6955.13
2034,883,2026-01-30,cancelled,82.1
2035,159,2024-08-29,completed,666.47
2037,283,2025-05-11,completed,2691.69
2038,386,2025-04-22,completed,5263.86
2039,403,2025-01-17,completed,1301.27
2040,518,2025-09-04,completed,594.6
2041,773,2025-11-27,completed,1218.47
2042,430,2025-04-07,cancelled,27.2
2043,176,2024-04-24,returned,1227.2
2044,345,2025-02-26,completed,1075.1
2045,314,2025-04-05,completed,552.14
2046,561,2025-02-03,cancelled,1822.38
2047,100,2024-09-30,returned,4522.95
2048,141,2025-11-19,completed,2091.48
2049,791,2024-10-18,completed,2442.32
2050,586,2024-09-12,completed,3133.88
2051,607,2024-09-11,completed,187.5
2052,496,2025-09-30,completed,0.0
2053,289,2024-12-07,completed,926.2
2054,648,2025-02-14,completed,1093.78
2055,358,2025-09-15,completed,4602.24
2056,75,2024-06-10,completed,1626.48
2058,609,2025-09-04,cancelled,316.66
2060,210,2024-12-07,cancelled,3305.44
2061,859,2024-11-30,completed,242.2
2063,631,2026-01-15,completed,12859.16
2064,945,2025-07-08,completed,2173.27
2065,48,2025-06-03,returned,1709.43
2066,593,2025-02-09,returned,1008.54
2067,666,2025-01-18,completed,2441.55
2068,107,2025-05-08,completed,410.6
2069,528,2025-11-12,completed,2702.46
2070,132,2024-06-17,completed,4645.89
2071,933,2025-04-14,completed,2937.84
2073,663,2025-01-09,completed,940.9
2074,160,2025-05-19,completed,2278.78
2075,629,2024-06-26,completed,1964.97
2076,955,2024-09-24,completed,699.64
2077,716,2024-10-13,completed,277.24
2078,198,2024-11-02,completed,2505.5
2079,911,2024-05-16,completed,1879.18
2080,56,2025-01-19,completed,2401.24
2081,968,2026-03-06,completed,974.34
2082,651,2025-05-13,completed,33.06
2083,54,2025-06-23,completed,2073.57
2084,581,2025-10-03,completed,114.74
2085,218,2026-01-04,completed,4754.36
2086,74,2025-12-18,completed,299.86
2088,991,2024-06-14,returned,1101.71
2089,543,2024-09-26,completed,627.22
2090,423,2025-04-27,completed,1230.24
2091,8,2026-01-26,completed,566.62
2093,848,2024-06-18,completed,3266.16
2094,452,2024-04-11,completed,4894.29
2095,645,2025-01-27,completed,7726.09
2096,716,2025-08-04,cancelled,769.45
2097,412,2026-03-11,completed,326.1
2098,241,2024-06-22,completed,1529.2
2099,68,2025-12-11,completed,2102.96
2100,494,2026-01-18,completed,1802.51
2101,243,2026-01-08,completed,6078.26
2102,612,2024-12-02,completed,1656.62
2103,190,2025-01-06,completed,2126.98
2104,931,2025-04-29,completed,1195.1
2105,253,2025-08-20,completed,6703.0
2106,548,2024-06-13,completed,294.23
2107,964,2026-01-03,completed,2861.36
2108,89,2026-01-03,completed,2111.75
2110,194,2025-06-11,returned,674.24
2111,732,2026-03-14,returned,1059.01
2112,796,2024-04-20,completed,0.0
2113,696,2025-09-09,completed,1384.22
2114,662,2024-12-02,returned,1178.78
2115,390,2025-02-09,completed,681.8
2116,511,2025-01-10,completed,16.97
2117,211,2025-02-09,completed,188.72
2118,546,2025-11-18,completed,6292.17
2119,656,2024-10-15,cancelled,2143.82
2120,312,2025-03-01,completed,5899.87
2121,43,2024-06-24,completed,57.12
2122,824,2024-07-30,cancelled,2510.68
2123,693,2025-09-28,returned,1217.86
2124,137,2026-01-16,completed,5630.78
2125,523,2026-01-31,completed,709.08
2126,260,2024-05-18,completed,6067.18
2127,334,2026-01-01,completed,1926.19
2128,365,2025-05-25,returned,4739.55
2129,182,2024-12-13,completed,1372.52
2131,654,2024-12-20,cancelled,3836.14
2132,830,2025-02-01,completed,5757.75
2134,954,2025-05-21,cancelled,4199.67
2135,485,2026-02-06,completed,1306.59
2136,967,2024-05-27,completed,355.46
2137,448,2024-10-21,completed,5982.95
2138,586,2024-11-22,cancelled,1588.6
2139,656,2025-05-04,completed,253.92
2140,281,2026-01-02,returned,928.08
2142,182,2025-11-25,completed,8116.92
2143,603,2025-01-23,completed,7864.61
2144,420,2024-11-08,completed,898.63
2146,406,2024-07-26,completed,154.35
2147,59,2024-06-30,completed,1051.06
2148,158,2025-11-03,completed,831.84
2149,334,2025-09-06,completed,532.86
2150,274,2026-03-11,completed,2767.51
2151,467,2024-08-19,returned,520.44
2152,540,2025-04-01,completed,2808.46
2153,23,2025-05-12,completed,521.64
2154,617,2025-06-10,completed,131.65
2155,476,2024-05-29,cancelled,1836.05
2156,102,2024-10-12,cancelled,1159.89
2157,436,2024-06-12,completed,5413.05
2158,187,2024-10-04,completed,180.52
2159,214,2025-02-01,completed,2318.4
2160,591,2025-12-25,completed,1096.14
2161,513,2024-10-14,completed,4404.65
2163,439,2026-03-10,completed,138.0
2164,560,2025-09-19,returned,2966.06
2165,674,2026-01-22,completed,666.32
2166,97,2025-07-18,completed,648.26
2168,917,2024-08-16,completed,2997.08
2169,618,2025-11-21,cancelled,1596.64
2170,830,2025-09-20,completed,403.39
2171,339,2024-04-06,completed,393.07
2172,767,2026-01-06,completed,670.14
2173,353,2026-02-17,completed,1333.62
2174,867,2025-04-16,completed,471.04
2176,952,2024-03-22,cancelled,1609.11
2177,404,2025-11-16,returned,1707.37
2178,385,2024-04-05,completed,8207.81
2179,42,2024-08-13,completed,1573.65
2180,518,2026-02-04,cancelled,41.14
2181,516,2025-05-09,completed,3864.48
2182,910,2025-09-04,completed,3845.18
2183,51,2025-04-02,completed,9181.14
2184,427,2025-11-15,completed,212.36
2186,21,2024-06-06,cancelled,277.68
2187,758,2025-08-16,cancelled,105.68
2188,709,2025-11-25,completed,2136.04
2189,1,2025-02-05,completed,867.06
2190,528,2025-01-27,completed,2300.26
2191,511,2024-09-26,completed,4882.39
2192,473,2025-12-09,completed,936.53
2193,100,2026-03-13,completed,2646.44
2194,689,2025-09-03,completed,614.63
2195,987,2024-06-11,completed,716.75
2196,250,2024-12-01,completed,1690.11
2197,470,2024-05-14,completed,1358.58
2198,473,2025-10-18,completed,903.56
2199,410,2025-08-31,completed,666.51
2200,910,2024-11-12,completed,2169.12
2201,230,2025-03-23,completed,1192.69
2202,208,2024-10-05,completed,390.7
2203,526,2025-06-21,completed,255.42
2204,862,2025-03-27,completed,2655.46
2205,33,2025-10-07,completed,690.19
2206,249,2025-08-16,completed,1984.81
2207,398,2024-11-03,completed,394.77
2208,537,2026-01-22,returned,1893.85
2209,201,2025-01-28,returned,279.83
2210,707,2026-01-28,completed,1590.25
2211,714,2025-10-19,completed,353.08
2213,557,2025-11-23,completed,580.96
2214,987,2025-07-14,cancelled,1461.76
2215,184,2025-12-19,completed,2262.97
2216,725,2024-04-13,completed,213.34
2217,346,2025-06-24,returned,9211.96
2218,484,2024-03-23,cancelled,1253.55
2219,651,2024-06-26,completed,1642.4
2220,105,2024-12-18,completed,529.25
2221,949,2026-02-05,completed,1306.72
2222,492,2025-07-23,completed,4507.98
2223,995,2024-09-27,cancelled,2440.49
2225,993,2025-11-02,completed,1240.83
2226,519,2025-09-05,cancelled,376.58
2227,671,2024-10-10,completed,1705.22
2228,176,2024-08-10,completed,4445.43
2229,72,2025-12-18,completed,831.72
2230,806,2026-02-11,completed,1191.81
2231,29,2025-12-04,cancelled,957.07
2233,679,2024-03-20,completed,2759.71
2234,63,2024-05-06,completed,2486.15
2235,762,2025-04-29,completed,568.88
2236,697,2024-08-17,completed,5232.16
2237,261,2024-07-26,completed,1326.69
2238,114,2025-01-17,completed,444.2
